"tested_point_index","delta_m2_eV2","sin2_2theta_mue","toys","observed_profiled_delta_nll","toy_90_critical","toy_95_critical","toy_99_critical","toy_mean","toy_standard_deviation"
"31199","29.5908","0.00160053","10000","11.718450061771762","6.29755360209316","7.500351695177926","10.681932487573249","3.604594757886343","2.087998162597767"
"31200","29.5908","0.00167072","10000","11.394364858921108","6.48303780258334","7.695969044090077","10.715812466857187","3.6879285929894365","2.1580202140049716"
"31201","29.5908","0.00174399","10000","11.08453088220432","6.466494198583973","7.687252539667156","10.638030642418641","3.7302771651012945","2.1185899080031385"
"31202","29.5908","0.00182047","10000","10.79129344155217","6.537475992121358","7.671522506684369","10.470315315105097","3.698866826871584","2.1203395665500087"
"31203","29.5908","0.0019003","10000","10.51715935028426","6.674891460756726","7.898289456750149","11.141903640541159","3.7883263260181224","2.2346571497865306"
"31204","29.5908","0.00198364","10000","10.264786123171405","6.753646174270159","8.08406760508933","10.738221932850877","3.8035761640339056","2.2419828865789904"
"31205","29.5908","0.00207063","10000","10.037116034005578","6.807264370749181","8.014317754573312","11.031038188048456","3.829078096343982","2.236527032219911"
"31206","29.5908","0.00216143","10000","9.837250279338491","6.814414271247699","8.144706727153675","11.269421749408423","3.8402308068943123","2.280011135828641"
"31207","29.5908","0.00225622","10000","9.668484341710041","6.881635839300202","8.154818018115066","11.374020986181222","3.8713391092094045","2.3160624543323785"
"31208","29.5908","0.00235516","10000","9.534388549327332","6.938958970431997","8.325321005033402","11.431544805307226","3.8852592626151607","2.3524348390789913"
"31209","29.5908","0.00245844","10000","9.438720195560734","7.027475290803352","8.31617571861807","11.486666239825809","3.8898931392696774","2.350280424920044"
"31210","29.5908","0.00256625","10000","9.38548475196626","7.134015653664335","8.47239066874431","11.527501221501268","3.9445282770800563","2.4020900664627627"
"31211","29.5908","0.00267879","10000","9.378923672505891","7.051427255335398","8.471302852044175","11.501528724833747","3.894065139225005","2.4048829667172167"
"31212","29.5908","0.00279627","10000","9.423519741210896","7.187727264641012","8.558802347330015","11.838678247228302","3.9123284314776616","2.4480494440170353"
"31213","29.5908","0.00291889","10000","9.52397893311985","7.244064925125542","8.621942701329772","12.060284708077859","3.9465903348525857","2.4795185861890197"
"31214","29.5908","0.0030469","10000","9.685274600951118","7.295891098836421","8.738318752981911","11.612846894960967","3.9416170825066574","2.4810205952352837"
"31215","29.5908","0.00318052","10000","9.912578236359025","7.248942836790036","8.720701203335693","11.729336053604527","3.937090909812841","2.487227793201484"
"31216","29.5908","0.00331999","10000","10.211281883852905","7.108624854989614","8.465346638286519","11.528318144710624","3.8817463842874464","2.436651760298248"
"31217","29.5908","0.00346559","10000","10.587064840866503","7.251775218965747","8.758296147621309","12.060521999600894","3.8939146640926876","2.5300729703606537"
"31218","29.5908","0.00361756","10000","11.04568499464807","7.287639426474357","8.774578457288385","11.876527187148554","3.899489257218594","2.538658576093806"
"31219","29.5908","0.00377621","10000","11.593253534314613","7.4261246217786265","8.876334772263476","12.021511273127373","3.8993051105664986","2.566615779402758"
"31220","29.5908","0.00394181","10000","12.23588988029718","7.2166659777999485","8.755794855046986","12.170993616412545","3.8500038311973963","2.539749324333209"
"31221","29.5908","0.00411467","10000","12.979947249407758","7.311797127457055","8.839723044802327","12.105119376793994","3.8269599175212083","2.575716099751053"
"31222","29.5908","0.00429511","10000","13.83189531270358","7.399315855937459","8.876441204075718","12.35297662727163","3.8655486450238197","2.608687977941963"
"31223","29.5908","0.00448347","10000","14.798335990648525","7.197443535740945","8.723597829544076","12.278391602144382","3.7992589596694626","2.5863184007193776"
"31224","29.5908","0.00468008","10000","15.885810248377311","7.41004775413478","9.018502444272542","12.406994267124219","3.8459799392634273","2.6293465865620282"
"31225","29.5908","0.00488532","10000","17.10108101149035","7.372521368610705","8.899243348647758","12.587700011817162","3.8060993355695856","2.60935734451235"
"31226","29.5908","0.00509956","10000","18.450773297449018","7.194753957267835","8.7979688801326","12.150530337908492","3.728569506632132","2.5880143008353267"
"31227","29.5908","0.0053232","10000","19.94156033937014","7.109518786092394","8.720347296933653","12.217839719613721","3.6842834458191804","2.574720621548411"
"31228","29.5908","0.00555664","10000","21.579932810333162","7.160198372500531","8.747566599992012","12.339322537349176","3.695791593456595","2.5905328731733133"
"31229","29.5908","0.00580031","10000","23.37235604085032","7.177783549287142","8.738135850676997","12.252820101285238","3.667111059169969","2.603679759124643"
"31230","29.5908","0.00605468","10000","25.325331269862318","7.03028699675599","8.593640044059327","11.732538878539742","3.6403659324121596","2.5221662148262487"
"31231","29.5908","0.0063202","10000","27.444903886880752","7.275998736122119","8.911437728574072","12.378377665868243","3.688611029439985","2.625792567860002"
"31232","29.5908","0.00659736","10000","29.737076506604296","6.987325150366814","8.637328291344886","12.42373468519014","3.5874744046318425","2.5656255564003585"
"31233","29.5908","0.00688668","10000","32.207722486383034","7.078159808522287","8.80871012941276","12.33566967074188","3.596289555163102","2.5783047637444403"
"31234","29.5908","0.00718868","10000","34.86230491049395","7.063405286269585","8.722218221083551","12.490246516046227","3.6273584078398473","2.5848789162582424"
"31235","29.5908","0.00750393","10000","37.70628740208684","6.92310325993526","8.555815819692157","11.814871541301102","3.5483062209420795","2.4979790268443756"
"31236","29.5908","0.00783301","10000","40.744776214791784","6.962896917199203","8.489578318937902","12.130772820769891","3.5490065325324793","2.5170173012867623"
"31237","29.5908","0.00817651","10000","43.9824950813059","6.987281216389249","8.57099867035788","12.307363711984294","3.5676196971855503","2.5590525989620225"
"31238","29.5908","0.00853508","10000","47.42425143079487","6.887012865024758","8.511442279867651","12.366243632997794","3.533444541983709","2.535834372095164"
"31239","29.5908","0.00890938","10000","51.07447046274109","6.759664222394008","8.351953697845033","11.781336580019456","3.4601648799200864","2.4747102000964634"
"31240","29.5908","0.00930008","10000","54.937180674444676","6.755624728280964","8.249748050741687","11.830811382433012","3.471939044613589","2.4614150390953826"
"31241","29.5908","0.00970793","10000","59.01670801063915","6.6703292476266824","8.36777156735701","11.821515356771158","3.4830816911296774","2.494524615343593"
"31242","29.5908","0.0101337","10000","63.31709213657507","6.7196485219132","8.33203678135834","11.934550885864553","3.503047707694604","2.464715488351568"
"31243","29.5908","0.010578","10000","67.84023480200818","6.692435392839229","8.359569785026565","11.845669174115528","3.4578680881045294","2.458024371021789"
"31244","29.5908","0.0110419","10000","72.59220303274645","6.614438831559994","8.219523775221717","11.809121373609514","3.4237092157310007","2.4254256110926917"
"31245","29.5908","0.0115262","10000","77.57580158476077","6.622514352263465","8.121682885410962","11.55784571860221","3.4105656393863777","2.381281023686261"
"31246","29.5908","0.0120316","10000","82.79223398333471","6.533746626953189","8.093650902184834","11.725077733965236","3.4163050983403735","2.4022372571476254"
"31247","29.5908","0.0125593","10000","88.2472827802406","6.580869700556889","8.174165726678268","11.66244115620799","3.4035341420298604","2.4077028457984526"
"31248","29.5908","0.01311","10000","93.94095559077982","6.453666293158335","8.032507373689498","11.464844448757503","3.382372280677706","2.3800118836587756"
"31249","29.5908","0.0136849","10000","99.8777746717821","6.423040204034578","7.881555611953786","11.498483086774058","3.3659952150044163","2.339586986013598"
"31250","29.5908","0.0142851","10000","106.06052271028602","6.502823344902254","7.961958760570155","11.756611471786641","3.3952961596065268","2.3760021804365556"
"31251","29.5908","0.0149115","10000","112.48917520904416","6.454895200074247","7.98832253960137","11.86672366627846","3.390242581170982","2.3979376363581677"
"31252","29.5908","0.0155655","10000","119.16803772706356","6.374960719805074","7.936147413001436","11.384437033507425","3.3833437550092427","2.337204845540482"
"31253","29.5908","0.0162481","10000","126.09645376828564","6.313418229154479","7.822329971351621","11.686661478416","3.3772884423562837","2.3457239896630755"
"31254","29.5908","0.0169606","10000","133.2759197019097","6.274367678836995","7.867398472090713","11.489554296621804","3.3719771737656026","2.315517771017006"
"31255","29.5908","0.0177044","10000","140.7079452933615","6.225433274080274","7.652118677386625","10.693489644381202","3.304449368215799","2.2355938186851905"
"31256","29.5908","0.0184808","10000","148.3919957706923","6.423255962762653","7.886093047451482","11.07446767904537","3.373771341844051","2.318138002386972"
"31257","29.5908","0.0192912","10000","156.32745643215623","6.234596310837787","7.617214348000971","10.928985833206525","3.302788693286719","2.250740978376748"
"31258","29.5908","0.0201372","10000","164.51451868534974","6.309251473567144","7.782467678589228","11.256342471724622","3.3571193888799193","2.3092526235892947"
"31259","29.5908","0.0210203","10000","172.9511917271414","6.4025916110216485","7.868092426475641","11.441065570415617","3.394239899129669","2.3498512279715564"
"31260","29.5908","0.0219421","10000","181.6352239994838","6.256987711024749","7.59451679085322","10.888423701321926","3.3335977971445536","2.2361133990725204"
"31261","29.5908","0.0229043","10000","190.56403649172165","6.275722025296886","7.617901205746591","10.872613622340339","3.3055833886151826","2.270947625267247"
"31262","29.5908","0.0239088","10000","199.73556439815178","6.238396162922072","7.819438867307667","11.057614245575394","3.317131580789168","2.320084202913973"
"31263","29.5908","0.0249573","10000","209.14456053501016","6.3207024086559045","7.793264942729252","11.355042856664397","3.3646411127886524","2.317444191408487"
"31264","29.5908","0.0260517","10000","218.78627714423413","6.236587340667711","7.6105215834257365","11.129872965008985","3.3462989542425485","2.3144147489236193"
"31265","29.5908","0.0271942","10000","228.65720294971453","6.285171507667258","7.6663727610731485","11.027492437219621","3.326864883316507","2.2758091875862188"
"31266","29.5908","0.0283867","10000","238.74982933832695","6.29292189690841","7.777000695769061","11.15140825853058","3.3399353985889224","2.327560192645269"
"31267","29.5908","0.0296316","10000","249.05953917390167","6.321077634249036","7.668593445558145","11.097030702018628","3.306267579440403","2.316610409690827"
"31268","29.5908","0.0309311","10000","259.57862711201625","6.289995949266427","7.737983192698266","11.046714388476687","3.3188571486650544","2.313338212718445"
"31269","29.5908","0.0322875","10000","270.298921504808","6.2026928903770795","7.5963886680228825","10.534484215894565","3.284110616087578","2.2502661788526535"
"31270","29.5908","0.0337034","10000","281.21331879572716","6.1988014693794184","7.564746300907473","11.424441218637867","3.305115069153822","2.314187646449804"
"31271","29.5908","0.0351814","10000","292.3133805874027","6.382512029897441","7.773996315078989","11.168517032672014","3.333890623215927","2.341524330432917"
"31272","29.5908","0.0367243","10000","303.5908984769199","6.266270474824921","7.667267636597444","11.118449380249103","3.295101625120003","2.302085339191562"
"31273","29.5908","0.0383348","10000","315.0357223985737","6.206630821910608","7.537012798736214","10.747112812092723","3.2485694686274758","2.283598898626323"
"31274","29.5908","0.0400159","10000","326.63872162659146","6.473920155300675","7.991154218227166","11.285327856857293","3.3690655763342816","2.3974984433435402"
"31275","29.5908","0.0417707","10000","338.3903027448885","6.273142957266828","7.693169412292548","11.11053859204253","3.306979230391716","2.3278390363805213"
